date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:00	3348/3348	---M-Z	200	added ('OK')	text/html	etag:%22023935260fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/501_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/501_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/501_frage.html)
20:30:00	3946/3946	---M-Z	200	added ('OK')	text/html	etag:%220f6615160fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/501_frage.html)
20:30:00	3365/3365	---M-Z	200	added ('OK')	text/html	etag:%22096877760fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/587_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/587_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/587_frage.html)
20:30:01	3666/3666	---M-Z	200	added ('OK')	text/html	etag:%22096877760fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/588_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/588_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/587_frage.html)
20:30:01	3391/3391	---M-Z	200	added ('OK')	text/html	etag:%22082bb675ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/104_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/104_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/104_frage.html)
20:30:01	3750/3750	---M-Z	200	added ('OK')	text/html	etag:%22082bb675ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/104_frage.html)
20:30:02	3396/3396	---M-Z	200	added ('OK')	text/html	etag:%2209e9765ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/124_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/124_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/124_frage.html)
20:30:02	3755/3755	---M-Z	200	added ('OK')	text/html	etag:%22071d8745ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/124_frage.html)
20:30:02	3709/3709	---M-Z	200	added ('OK')	text/html	etag:%2203d7935ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/170_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/170_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/170_frage.html)
20:30:02	3706/3706	---M-Z	200	added ('OK')	text/html	etag:%220308955ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/171_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/171_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/170_frage.html)
20:30:03	3293/3293	---M-Z	200	added ('OK')	text/html	etag:%220308955ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/172_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/172_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/172_frage.html)
20:30:03	3298/3298	---M-Z	200	added ('OK')	text/html	etag:%2206b609d5ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/190_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/190_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/190_frage.html)
20:30:03	3699/3699	---M-Z	200	added ('OK')	text/html	etag:%2206b609d5ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/191_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/191_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/190_frage.html)
20:30:03	3232/3232	---M-Z	200	added ('OK')	text/html	etag:%220c5c29f5ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/197_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/197_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/197_frage.html)
20:30:04	3847/3847	---M-Z	200	added ('OK')	text/html	etag:%220c5c29f5ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/196_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/196_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/197_frage.html)
20:30:04	3383/3383	---M-Z	200	added ('OK')	text/html	etag:%22095d5b25ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/228_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/228_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/228_frage.html)
20:30:04	3512/3512	---M-Z	200	added ('OK')	text/html	etag:%22095d5b25ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/229_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/229_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/229_frage.html)
20:30:05	3397/3397	---M-Z	200	added ('OK')	text/html	etag:%22065e8c55ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/247_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/247_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/247_frage.html)
20:30:05	3799/3799	---M-Z	200	added ('OK')	text/html	etag:%22065e8c55ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/248_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/248_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/247_frage.html)
20:30:05	3470/3470	---M-Z	200	added ('OK')	text/html	etag:%2209219c75ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/251_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/251_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/251_frage.html)
20:30:05	3767/3767	---M-Z	200	added ('OK')	text/html	etag:%22065e8c55ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/250_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/250_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/251_frage.html)
20:30:06	36628/36628	---M--	200	added ('OK')	image/jpeg	etag:%220d1df7f60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/de_projektorganisation_640.jpg	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/de_projektorganisation_640.jpg	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/269_frage.html)
20:30:06	3305/3305	---M-Z	200	added ('OK')	text/html	etag:%220db98d65ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/269_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/269_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/269_frage.html)
20:30:06	3701/3701	---M-Z	200	added ('OK')	text/html	etag:%220db98d65ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/270_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/270_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/269_frage.html)
20:30:07	3504/3504	---M-Z	200	added ('OK')	text/html	etag:%2208cad75ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/272_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/272_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/272_frage.html)
20:30:07	3810/3810	---M-Z	200	added ('OK')	text/html	etag:%220db98d65ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/271_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/271_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/272_frage.html)
20:30:07	3465/3465	---M-Z	200	added ('OK')	text/html	etag:%220e63f25ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/324_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/324_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/324_frage.html)
20:30:08	3881/3881	---M-Z	200	added ('OK')	text/html	etag:%220e63f25ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/325_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/325_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/324_frage.html)
20:30:08	3520/3520	---M-Z	200	added ('OK')	text/html	etag:%2201335f35ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/326_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/326_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/326_frage.html)
20:30:08	3306/3306	---M-Z	200	added ('OK')	text/html	etag:%22097cb60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/358_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/358_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/358_frage.html)
20:30:09	3653/3653	---M-Z	200	added ('OK')	text/html	etag:%22097cb60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/359_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/359_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/358_frage.html)
20:30:09	3400/3400	---M-Z	200	added ('OK')	text/html	etag:%2201ea0e60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/364_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/364_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/364_frage.html)
20:30:09	3747/3747	---M-Z	200	added ('OK')	text/html	etag:%220f16ed60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/363_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/363_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/364_frage.html)
20:30:09	3533/3533	---M-Z	200	added ('OK')	text/html	etag:%220b35a1960fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/382_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/382_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/382_frage.html)
20:30:10	3779/3779	---M-Z	200	added ('OK')	text/html	etag:%220b35a1960fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/383_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/383_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/382_frage.html)
20:30:10	3457/3457	---M-Z	200	added ('OK')	text/html	etag:%2203aee1c60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/392_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/392_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/392_frage.html)
20:30:11	3711/3711	---M-Z	200	added ('OK')	text/html	etag:%2203aee1c60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/391_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/391_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/392_frage.html)
20:30:14	3505/3505	---M-Z	200	added ('OK')	text/html	etag:%220ccec3b60fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/440_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/440_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/440_frage.html)
20:30:14	3352/3352	---M-Z	200	added ('OK')	text/html	etag:%2207454460fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/458_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/458_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/458_frage.html)
20:30:14	3600/3600	---M-Z	200	added ('OK')	text/html	etag:%2207454460fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/459_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/459_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/458_frage.html)
20:30:15	3369/3369	---M-Z	200	added ('OK')	text/html	etag:%22034764560fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/462_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/462_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/462_frage.html)
20:30:15	3824/3824	---M-Z	200	added ('OK')	text/html	etag:%2207454460fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/461_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/461_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/462_frage.html)
20:30:15	3601/3601	---M-Z	200	added ('OK')	text/html	etag:%220c9305060fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/495_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/495_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/495_frage.html)
20:30:16	4000/4000	---M-Z	200	added ('OK')	text/html	etag:%220f6615160fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/496_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/496_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/495_frage.html)
20:30:16	3758/3758	---M-Z	200	added ('OK')	text/html	etag:%22023935260fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_frage.html)
20:30:16	3873/3873	---M-Z	200	added ('OK')	text/html	etag:%220f6615160fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/499_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/499_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/500_frage.html)
20:30:16	3289/3289	---M-Z	200	added ('OK')	text/html	etag:%220c3b87860fc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/588_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/588_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/588_frage.html)
20:30:17	3448/3448	---M-Z	200	added ('OK')	text/html	etag:%22082bb675ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_frage.html)
20:30:17	3763/3763	---M-Z	200	added ('OK')	text/html	etag:%22082bb675ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/106_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/106_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/105_frage.html)
20:30:17	3454/3454	---M-Z	200	added ('OK')	text/html	etag:%22071d8745ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_frage.html)
20:30:17	3737/3737	---M-Z	200	added ('OK')	text/html	etag:%22071d8745ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/122_frage.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/122_frage.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/123_frage.html)
20:30:18	3377/3377	---M-Z	200	added ('OK')	text/html	etag:%220308955ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/171_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/171_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/171_frage.html)
20:30:18	3283/3283	---M-Z	200	added ('OK')	text/html	etag:%22098919e5ffc71:0%22	http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/191_loesung.html	C:/Users/Mario%20Murrent/Documents/GitHub/MIT_SAD/first_semester/projectmanagement/Projektmanagement/material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/191_loesung.html	(from http://material.htlwien10.at/Unterrichtsmaterial/fach/pep/pm_test/deutsch/deutsch/191_frage.html)
